ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11446230,JB435326,09/14/2018 11:00:00 AM,013XX W LAWRENCE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1913,19,46,3,5,1166432,1931995,2018,09/21/2018 04:12:37 PM,41.96897051,-87.66341215,"(41.968970511, -87.663412151)"
11445993,JB434947,09/14/2018 11:10:00 AM,007XX E 79TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,624,6,6,44,3,1182684,1852791,2018,09/21/2018 04:12:37 PM,41.75126625,-87.60612137,"(41.751266254, -87.606121368)"
11446330,JB435293,09/14/2018 11:58:00 AM,016XX E 55TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,234,2,5,41,5,1187898,1868845,2018,09/24/2018 04:01:39 PM,41.79519725,-87.58650401,"(41.795197252, -87.58650401)"
11455286,JB447449,09/14/2018 12:00:00 PM,012XX W WELLINGTON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1933,19,32,6,5,1167565,1920056,2018,09/26/2018 04:12:46 PM,41.93618502,-87.65959126,"(41.936185021, -87.659591263)"
24177,JB434970,09/14/2018 12:10:00 PM,034XX W WALNUT ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1123,11,28,27,01A,1153378,1901461,2018,09/21/2018 04:12:37 PM,41.88545279,-87.71222487,"(41.885452791, -87.712224871)"
11458850,JB451932,09/14/2018 01:00:00 PM,076XX S MAY ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,612,6,17,71,5,1169977,1854082,2018,09/29/2018 03:54:15 PM,41.75509422,-87.6526487,"(41.755094217, -87.652648704)"
11446018,JB435181,09/14/2018 01:32:00 PM,017XX N SEDGWICK ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1814,18,43,7,5,1173315,1912151,2018,09/21/2018 04:12:37 PM,41.91436742,-87.63869497,"(41.914367424, -87.638694971)"
11446374,JB435527,09/14/2018 02:00:00 PM,023XX N RUTHERFORD AVE,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,2512,25,36,18,5,1131084,1914899,2018,09/21/2018 04:12:37 PM,41.92274205,-87.79378358,"(41.922742049, -87.793783577)"
11446178,JB435513,09/14/2018 02:30:00 PM,059XX N WINTHROP AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2022,20,48,77,5,1167793,1939444,2018,09/21/2018 04:12:37 PM,41.98938146,-87.65819192,"(41.98938146, -87.658191923)"
11446327,JB435287,09/14/2018 03:00:00 PM,022XX E 70TH PL,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,331,3,5,43,5,1192215,1858649,2018,09/21/2018 04:12:37 PM,41.76711471,-87.57100527,"(41.767114711, -87.571005271)"
11446419,JB435793,09/14/2018 03:30:00 PM,010XX N LAWNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1112,11,27,23,5,1151523,1906710,2018,09/21/2018 04:12:37 PM,41.89989322,-87.71889879,"(41.899893221, -87.718898792)"
11449032,JB439214,09/14/2018 04:00:00 PM,079XX S MARSHFIELD AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,611,6,21,71,3,1166724,1851991,2018,09/21/2018 04:12:37 PM,41.74942623,-87.66462963,"(41.74942623, -87.664629633)"
11448850,JB438807,09/14/2018 04:30:00 PM,004XX N PULASKI RD,610,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,1111,11,28,23,5,1149656,1902311,2018,09/21/2018 04:12:37 PM,41.88785839,-87.72587076,"(41.887858393, -87.725870759)"
11447243,JB435823,09/14/2018 04:30:00 PM,085XX W RASCHER AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1614,16,41,76,5,1118401,1935084,2018,09/21/2018 04:12:37 PM,41.97834184,-87.83995928,"(41.978341841, -87.839959275)"
24178,JB435335,09/14/2018 04:37:00 PM,022XX S KOLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1013,10,22,29,01A,1148001,1888689,2018,09/21/2018 04:12:37 PM,41.85050998,-87.73229877,"(41.850509983, -87.732298769)"
24179,JB435335,09/14/2018 04:59:00 PM,022XX S KOLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1013,10,22,29,01A,1148001,1888689,2018,09/21/2018 04:12:37 PM,41.85050998,-87.73229877,"(41.850509983, -87.732298769)"
11446591,JB435886,09/14/2018 05:00:00 PM,032XX W PERSHING RD,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,911,9,12,58,5,1155454,1878563,2018,09/21/2018 04:12:37 PM,41.82257661,-87.70521646,"(41.822576607, -87.705216464)"
11446259,JB435498,09/14/2018 05:05:00 PM,050XX S WOODLAWN AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,222,2,4,39,3,1185090,1871611,2018,09/21/2018 04:12:37 PM,41.80285385,-87.59671392,"(41.802853851, -87.596713919)"
11449233,JB439668,09/14/2018 05:30:00 PM,084XX S BURNHAM AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,423,4,7,46,5,1196293,1849481,2018,09/21/2018 04:12:37 PM,41.74185689,-87.55636152,"(41.741856894, -87.556361521)"
11447376,JB435880,09/14/2018 05:30:00 PM,021XX S DRAKE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1024,10,24,29,5,1153077,1889495,2018,09/21/2018 04:12:37 PM,41.85262274,-87.71364742,"(41.852622741, -87.713647417)"
11446453,JB435761,09/14/2018 05:50:00 PM,036XX N NARRAGANSETT AVE,610,BURGLARY,FORCIBLE ENTRY,CEMETARY,FALSE,FALSE,1632,16,38,17,5,1133073,1923347,2018,09/21/2018 04:12:37 PM,41.94588975,-87.78627714,"(41.945889754, -87.786277135)"
11446500,JB435849,09/14/2018 06:00:00 PM,029XX W GRANVILLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2413,24,50,2,5,1155782,1941016,2018,09/21/2018 04:12:37 PM,41.99394643,-87.7023277,"(41.993946425, -87.702327695)"
11446785,JB436248,09/14/2018 07:00:00 PM,050XX W ROOSEVELT RD,610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,FALSE,FALSE,1533,15,24,25,5,1143155,1894235,2018,09/21/2018 04:12:37 PM,41.86582065,-87.74994641,"(41.865820647, -87.749946406)"
11447044,JB436390,09/14/2018 07:30:00 PM,062XX N BROADWAY,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2433,24,48,77,5,1167171,1941503,2018,09/21/2018 04:12:37 PM,41.99504484,-87.66042022,"(41.995044835, -87.660420215)"
11446566,JB435711,09/14/2018 07:42:00 PM,073XX N ROGERS AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,2424,24,49,1,3,1161801,1948295,2018,09/21/2018 04:12:37 PM,42.01379636,-87.67998296,"(42.013796364, -87.679982964)"
11447162,JB436423,09/14/2018 08:30:00 PM,012XX W GRANVILLE AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2433,24,48,77,5,1167027,1941321,2018,09/21/2018 04:12:37 PM,41.99454853,-87.66095517,"(41.994548527, -87.660955171)"
11446436,JB435807,09/14/2018 08:30:00 PM,039XX W ROOSEVELT RD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1011,10,24,29,3,1150123,1894416,2018,09/21/2018 04:12:37 PM,41.86618454,-87.72436148,"(41.866184544, -87.724361483)"
11446401,JB435763,09/14/2018 08:34:00 PM,104XX S SANGAMON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2232,22,34,73,3,1171826,1835692,2018,09/21/2018 04:12:37 PM,41.70458914,-87.64641048,"(41.704589137, -87.646410476)"
11447771,JB436401,09/14/2018 09:00:00 PM,011XX W FARWELL AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2431,24,49,1,5,1167188,1945781,2018,09/21/2018 04:12:37 PM,42.00678338,-87.66023397,"(42.006783378, -87.660233972)"
11446998,JB436426,09/14/2018 09:00:00 PM,037XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1632,16,36,17,5,1130071,1924051,2018,09/21/2018 04:12:37 PM,41.94787366,-87.79729549,"(41.947873656, -87.797295486)"
11446690,JB436058,09/14/2018 09:00:00 PM,081XX S DREXEL AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,631,6,8,44,3,1183652,1851166,2018,09/21/2018 04:12:37 PM,41.74678458,-87.60262473,"(41.746784577, -87.602624733)"
11446502,JB435909,09/14/2018 10:20:00 PM,023XX S WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,131,1,2,33,3,1177112,1888955,2018,09/21/2018 04:12:37 PM,41.8506311,-87.62544847,"(41.850631098, -87.625448467)"
11447170,JB436911,09/14/2018 10:30:00 PM,040XX W 26TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1013,10,22,30,3,1149369,1886405,2018,09/21/2018 04:12:37 PM,41.84421601,-87.72733706,"(41.844216012, -87.72733706)"
11449055,JB437048,09/14/2018 11:00:00 PM,038XX N CLARK ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1923,19,44,6,5,1167393,1925678,2018,09/21/2018 04:12:37 PM,41.95161575,-87.66006109,"(41.951615752, -87.66006109)"
11447988,JB436569,09/14/2018 11:00:00 PM,014XX S ALBANY AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,FALSE,FALSE,1022,10,24,29,3,1155941,1893017,2018,09/21/2018 04:12:37 PM,41.8622303,-87.70304071,"(41.8622303, -87.703040711)"
11446646,JB436104,09/14/2018 11:00:00 PM,020XX N BINGHAM ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1431,14,1,22,5,1158950,1913450,2018,09/21/2018 04:12:37 PM,41.91823911,-87.69143396,"(41.918239111, -87.691433962)"
11446544,JB435949,09/14/2018 11:12:00 PM,014XX N WALLER AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2531,25,29,25,3,1138076,1909002,2018,09/21/2018 04:12:37 PM,41.9064364,-87.76823503,"(41.906436404, -87.768235026)"
24182,JB400617,09/14/2018 11:37:00 PM,052XX N PARKSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1622,16,45,11,01A,1137411,1934653,2018,09/21/2018 04:12:37 PM,41.9768374,-87.7700587,"(41.9768374, -87.770058701)"
11463441,JB457885,09/15/2018 12:01:00 AM,055XX S NEVA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,811,8,23,56,5,,,2018,10/02/2018 04:05:11 PM,,,
11446813,JB436231,09/15/2018 12:01:00 AM,029XX W 87TH ST,620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,FALSE,FALSE,835,8,18,70,5,1158367,1846782,2018,09/22/2018 04:01:14 PM,41.73530604,-87.69539476,"(41.735306043, -87.69539476)"
11446575,JB435984,09/15/2018 12:15:00 AM,037XX W ROOSEVELT RD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1011,10,24,29,3,1151743,1894456,2018,09/22/2018 04:01:14 PM,41.86626262,-87.71841323,"(41.86626262, -87.718413231)"
11446583,JB436017,09/15/2018 12:45:00 AM,009XX S SPAULDING AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1134,11,24,29,3,1154520,1895767,2018,09/22/2018 04:01:14 PM,41.86980511,-87.70818351,"(41.869805108, -87.708183512)"
11446615,JB436034,09/15/2018 01:20:00 AM,004XX S HALSTED ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,FALSE,FALSE,1232,12,2,28,3,1171119,1898086,2018,09/22/2018 04:01:14 PM,41.87582072,-87.64717591,"(41.875820724, -87.647175913)"
11447091,JB436619,09/15/2018 02:00:00 AM,063XX N BROADWAY,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2433,24,40,77,5,1167153,1942227,2018,09/22/2018 04:01:14 PM,41.99703189,-87.6604655,"(41.997031894, -87.6604655)"
11446949,JB436479,09/15/2018 02:00:00 AM,052XX S HYDE PARK BLVD,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,234,2,4,41,3,1188418,1870929,2018,09/22/2018 04:01:14 PM,41.80090348,-87.58453062,"(41.800903483, -87.584530624)"
11453061,JB436204,09/15/2018 02:30:00 AM,012XX E 76TH ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,FALSE,FALSE,411,4,5,45,3,1186108,1854865,2018,09/26/2018 04:12:46 PM,41.75687741,-87.59350889,"(41.756877411, -87.593508891)"
11446736,JB436092,09/15/2018 02:48:00 AM,089XX S BLACKSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,413,4,8,48,3,1187676,1846070,2018,09/22/2018 04:01:14 PM,41.73270592,-87.58804169,"(41.732705923, -87.58804169)"
11446674,JB436095,09/15/2018 03:00:00 AM,078XX S YATES BLVD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,421,4,7,43,3,1193561,1853361,2018,09/22/2018 04:01:14 PM,41.75257119,-87.56624456,"(41.752571189, -87.56624456)"
11446679,JB436110,09/15/2018 03:14:00 AM,054XX S HYDE PARK BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,234,2,5,41,3,1188587,1869139,2018,09/22/2018 04:01:14 PM,41.79598756,-87.58396808,"(41.795987556, -87.583968081)"
11446654,JB436116,09/15/2018 03:30:00 AM,033XX N PULASKI RD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1731,17,31,16,3,1149147,1921656,2018,09/22/2018 04:01:14 PM,41.9409528,-87.72723795,"(41.940952796, -87.72723795)"
11446683,JB436153,09/15/2018 04:00:00 AM,048XX S CALUMET AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,224,2,3,38,5,1179250,1873015,2018,09/22/2018 04:01:14 PM,41.80684189,-87.61808876,"(41.806841894, -87.618088762)"
11446713,JB436155,09/15/2018 05:07:00 AM,0000X E 21ST ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,131,1,3,33,3,1177308,1890284,2018,09/22/2018 04:01:14 PM,41.85427353,-87.62468886,"(41.854273529, -87.624688864)"
11446723,JB436162,09/15/2018 05:18:00 AM,024XX S INDIANA AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,132,1,2,33,3,1178005,1888397,2018,09/22/2018 04:01:14 PM,41.84907966,-87.62218798,"(41.849079661, -87.622187983)"
11447413,JB436167,09/15/2018 05:22:00 AM,046XX S LANGLEY AVE,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,221,2,4,38,5,1181714,1874414,2018,09/22/2018 04:01:14 PM,41.81062424,-87.60900845,"(41.810624238, -87.609008452)"
11450010,JB440547,09/15/2018 05:44:00 AM,012XX W MORSE AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,2431,24,49,1,3,1166627,1946209,2018,09/22/2018 04:01:14 PM,42.0079699,-87.66228563,"(42.007969901, -87.662285627)"
11446731,JB436169,09/15/2018 06:09:00 AM,021XX N HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,FALSE,FALSE,1812,18,43,7,5,1170598,1914529,2018,09/22/2018 04:01:14 PM,41.92095273,-87.64860698,"(41.920952729, -87.648606978)"
11447441,JB437194,09/15/2018 07:00:00 AM,070XX S CRANDON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,331,3,5,43,5,1192537,1858884,2018,09/22/2018 04:01:14 PM,41.76775173,-87.56981738,"(41.767751731, -87.569817384)"
11447405,JB437071,09/15/2018 07:00:00 AM,025XX N KIMBALL AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1413,14,26,22,5,1153279,1916709,2018,09/22/2018 04:01:14 PM,41.92729667,-87.71218296,"(41.927296667, -87.712182955)"
11446951,JB436201,09/15/2018 07:09:00 AM,023XX S WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,131,1,2,33,3,1177115,1888847,2018,09/22/2018 04:01:14 PM,41.85033467,-87.62544072,"(41.850334671, -87.625440724)"
11446897,JB436328,09/15/2018 09:20:00 AM,076XX S DREXEL AVE,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,624,6,6,69,3,1183553,1854644,2018,09/22/2018 04:01:14 PM,41.75633088,-87.60287929,"(41.756330877, -87.602879293)"
11447258,JB437012,09/15/2018 11:00:00 AM,004XX E 35TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,212,2,4,35,5,1179647,1881882,2018,09/22/2018 04:01:14 PM,41.83116458,-87.61636135,"(41.831164576, -87.616361345)"
11447303,JB436456,09/15/2018 11:20:00 AM,060XX S FAIRFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,825,8,15,66,3,1159080,1864436,2018,09/22/2018 04:01:14 PM,41.78373676,-87.69230064,"(41.783736764, -87.692300635)"
11446920,JB436482,09/15/2018 11:40:00 AM,032XX W THOMAS ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1121,11,26,23,5,1154634,1907135,2018,09/22/2018 04:01:14 PM,41.90099775,-87.70746059,"(41.90099775, -87.707460593)"
11454368,JB445955,09/15/2018 12:00:00 PM,082XX S DORCHESTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,411,4,8,45,5,1186973,1850581,2018,09/26/2018 04:12:46 PM,41.74510125,-87.59047441,"(41.745101245, -87.590474412)"
11448233,JB438362,09/15/2018 12:00:00 PM,032XX S DR MARTIN LUTHER KING JR DR,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,211,2,2,35,5,1179342,1883582,2018,09/22/2018 04:01:14 PM,41.83583648,-87.61742842,"(41.83583648, -87.617428417)"
11459966,JB453326,09/15/2018 12:30:00 PM,134XX S BURLEY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,433,4,10,55,5,1199769,1816451,2018,09/30/2018 03:52:49 PM,41.65113267,-87.54473389,"(41.651132674, -87.544733889)"
11447306,JB436697,09/15/2018 12:30:00 PM,006XX N KEDZIE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1221,12,27,23,5,1154928,1904048,2018,09/22/2018 04:01:14 PM,41.89252084,-87.70646355,"(41.892520844, -87.706463551)"
11446941,JB436523,09/15/2018 12:30:00 PM,033XX W 60TH PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,823,8,16,66,5,1155174,1864309,2018,09/22/2018 04:01:14 PM,41.78346727,-87.70662496,"(41.783467274, -87.706624956)"
11446977,JB436527,09/15/2018 12:45:00 PM,093XX S ESCANABA AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,423,4,10,48,3,1197013,1843642,2018,09/22/2018 04:01:14 PM,41.72581633,-87.55391726,"(41.725816334, -87.553917257)"
11452620,JB443731,09/15/2018 02:00:00 PM,056XX W LAKE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1512,15,29,25,5,1138389,1902211,2018,09/23/2018 03:56:26 PM,41.8877954,-87.76724984,"(41.887795397, -87.767249835)"
11447142,JB436670,09/15/2018 02:00:00 PM,039XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1122,11,28,26,3,1150223,1899725,2018,09/22/2018 04:01:14 PM,41.8807511,-87.72385598,"(41.880751096, -87.723855981)"
11447125,JB436805,09/15/2018 02:45:00 PM,025XX W GUNNISON ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2031,20,47,4,5,1158604,1932194,2018,09/22/2018 04:01:14 PM,41.96968093,-87.69219008,"(41.969680931, -87.692190082)"
11447360,JB436724,09/15/2018 03:15:00 PM,048XX W LAKE ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1532,15,28,25,3,1144147,1901839,2018,09/22/2018 04:01:14 PM,41.8866684,-87.74611368,"(41.886668404, -87.746113681)"
11447166,JB436806,09/15/2018 03:50:00 PM,0000X W 113TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,522,5,34,49,3,1177934,1830039,2018,09/22/2018 04:01:14 PM,41.68894062,-87.6242144,"(41.688940622, -87.624214395)"
11447307,JB437069,09/15/2018 04:47:00 PM,0000X W ONTARIO ST,620,BURGLARY,UNLAWFUL ENTRY,BAR OR TAVERN,TRUE,FALSE,1832,18,42,8,5,1176071,1904482,2018,09/23/2018 03:56:26 PM,41.89326163,-87.62880136,"(41.893261633, -87.628801359)"
11448044,JB438106,09/15/2018 05:00:00 PM,076XX S WABASH AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,623,6,6,69,5,1178039,1854371,2018,09/22/2018 04:01:14 PM,41.75570843,-87.62309508,"(41.75570843, -87.623095082)"
11447159,JB436898,09/15/2018 05:20:00 PM,017XX N LOREL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2532,25,37,25,5,1140460,1911094,2018,09/22/2018 04:01:14 PM,41.91213366,-87.75942612,"(41.912133659, -87.759426119)"
11447534,JB437401,09/15/2018 05:30:00 PM,058XX S KILBOURN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,62,5,1147367,1865463,2018,09/22/2018 04:01:14 PM,41.78678662,-87.73521906,"(41.786786618, -87.735219059)"
11447596,JB437013,09/15/2018 06:10:00 PM,084XX S VINCENNES AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,622,6,21,71,5,1173641,1848645,2018,09/22/2018 04:01:14 PM,41.74009406,-87.63938187,"(41.74009406, -87.639381874)"
11448237,JB438126,09/15/2018 07:30:00 PM,003XX E 85TH ST,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,FALSE,FALSE,632,6,6,44,3,1180148,1848716,2018,09/22/2018 04:01:14 PM,41.74014243,-87.61553905,"(41.740142431, -87.615539045)"
11447757,JB437722,09/15/2018 08:00:00 PM,013XX N OAKLEY BLVD,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1424,14,1,24,5,1160828,1908939,2018,09/22/2018 04:01:14 PM,41.90582181,-87.68465941,"(41.905821813, -87.684659407)"
11449376,JB437834,09/15/2018 08:15:00 PM,046XX S BISHOP ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER,FALSE,FALSE,924,9,3,61,5,1167451,1873929,2018,09/26/2018 04:12:46 PM,41.80961131,-87.66133739,"(41.809611311, -87.661337386)"
11447399,JB437210,09/15/2018 08:30:00 PM,0000X S WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,1223,12,2,28,3,1160423,1899556,2018,09/22/2018 04:01:14 PM,41.88008246,-87.68640699,"(41.880082464, -87.686406991)"
11447355,JB437099,09/15/2018 08:35:00 PM,007XX E 42ND ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,214,2,4,38,3,1181806,1877311,2018,09/22/2018 04:01:14 PM,41.8185717,-87.60858139,"(41.818571701, -87.608581391)"
11447652,JB437515,09/15/2018 09:00:00 PM,005XX N LEAMINGTON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1532,15,28,25,5,1141932,1903202,2018,09/22/2018 04:01:14 PM,41.89044995,-87.75421406,"(41.890449947, -87.754214056)"
24180,JB437077,09/15/2018 09:13:00 PM,054XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,934,9,16,61,01A,1169575,1868809,2018,09/22/2018 04:01:14 PM,41.79551563,-87.6536954,"(41.795515631, -87.6536954)"
11448836,JB439055,09/15/2018 09:30:00 PM,035XX W FULLERTON AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1413,14,26,22,5,1152500,1915731,2018,09/22/2018 04:01:14 PM,41.9246284,-87.71507139,"(41.924628403, -87.715071387)"
11448284,JB437794,09/15/2018 09:44:00 PM,077XX S AVALON AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,411,4,8,45,5,1185886,1854029,2018,09/22/2018 04:01:14 PM,41.75458858,-87.59434879,"(41.754588582, -87.594348789)"
11447431,JB437192,09/15/2018 10:25:00 PM,053XX W FERDINAND ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1523,15,37,25,3,1140588,1902632,2018,09/22/2018 04:01:14 PM,41.88891058,-87.75916394,"(41.888910582, -87.759163936)"
11447728,JB437654,09/15/2018 10:30:00 PM,062XX S SPAULDING AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,823,8,15,66,3,1155463,1863137,2018,09/22/2018 04:01:14 PM,41.78024535,-87.70559674,"(41.780245348, -87.705596741)"
11447567,JB437447,09/15/2018 10:30:00 PM,086XX S HONORE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,614,6,18,71,5,1165520,1847440,2018,09/22/2018 04:01:14 PM,41.73696321,-87.6691703,"(41.736963212, -87.6691703)"
11447522,JB437235,09/15/2018 10:46:00 PM,083XX S PRAIRIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,632,6,6,44,3,1179487,1849706,2018,09/22/2018 04:01:14 PM,41.74287421,-87.61793069,"(41.742874212, -87.617930694)"
11447672,JB437541,09/15/2018 11:00:00 PM,079XX S LAFLIN ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,612,6,21,71,5,1167710,1852276,2018,09/22/2018 04:01:14 PM,41.75018723,-87.66100837,"(41.750187225, -87.661008365)"
11447487,JB437276,09/15/2018 11:00:00 PM,053XX W DEMING PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2515,25,31,19,5,1140398,1916449,2018,09/22/2018 04:01:14 PM,41.9268295,-87.75952226,"(41.926829501, -87.759522259)"
